area_code,customer_code,child_sku_code,gsv
E41593,E50860,20304736,8842.10
E41593,E50860,20304739,3744.46
E41593,E50860,21000763,43.52
E41593,E50860,21000765,8391.21
E41593,E50860,21000767,-0.02
E41593,E50860,21000769,3542.71
E41593,E50860,21000771,-0.13
E41593,E50860,21000773,2668.71
E41593,E50860,21001515,470.05
E41593,E50860,21002844,2584.05
E41593,E50860,21008977,1329.17
E41593,E50860,21008979,4693.58
E41593,E50860,21009048,2575.58
E41593,E50860,21010304,1105.25
E41593,E50860,21012580,3284.00
E41593,E50860,21013983,4483.66
E41593,E50860,21013984,2167.00
E41593,E50860,21013987,621.04
E41593,E50860,21013989,723.96
E41593,E50860,21015691,1416.58
E41593,E50860,21018170,-0.25
E41593,E50860,21018172,152.92
E41593,E50860,21018836,1529.17
E41593,E50860,21019617,1052.52
E41593,E50860,21021063,2699.00
E41593,E50860,21021066,2817.00
E41593,E50860,21024222,467.53
E41593,E50860,21025554,703.85
E41593,E50860,21025556,608.96
E41593,E50860,21025600,17146.98
E41593,E50860,21026412,1450.83
E41593,E50860,21029749,-0.19
E41593,E50860,21029753,-0.86
E41593,E50860,21029754,-0.44
E41593,E50860,21029755,-0.36
E41593,E50860,21029817,32813.00
E41593,E50860,21029818,19372.98
E41593,E50860,21029819,10041.00
E41593,E50860,21030914,227.00
E41593,E50860,21030915,4148.00
E41593,E50860,21031404,9659.99
E41593,E50860,21031405,6075.69
E41593,E50860,21031406,6408.26
E41593,E50860,21031407,4222.17
E41593,E50860,21031411,3989.97
E41593,E50860,21031412,5083.75
E41593,E50860,21038550,175.58
E41593,E50860,21039096,2605.24
E41593,E50860,21039097,2164.42
E41593,E50860,21039098,75275.31
E41593,E50860,21039110,459.00
E41593,E50860,21039111,246.00
E41593,E50860,21039113,457.00
E41593,E50860,21039114,64.00
E41593,E50860,21039115,136.00
E41593,E50860,21039792,28.50
E41593,E50860,21041422,80.83
E41593,E50860,21042818,1815.92
E41593,E50860,21045982,25.97
E41593,E50860,21045983,2306.21
E41593,E50860,21050313,357.00
E41593,E50860,21051980,7111.96
E41593,E50860,21051984,2496.27
E41593,E50860,21051988,10161.47
E41593,E50860,21051992,4419.48
E41593,E50860,21053693,1158.00
E41593,E50860,21054827,1414.83
E41593,E50860,21054829,1040.92
E41593,E50860,21056565,454.00
E41593,E50860,21057166,1653.00
E41593,E50860,21057173,4116.00
E41593,E50860,21057176,2049.00
E41593,E50860,21057179,1420.00
E41593,E50860,21058471,669.83
E41593,E50860,21059664,510.00
E41593,E50860,21061779,2136.89
E41593,E50860,21063284,1158.00
E41593,E50860,21063286,386.59
E41593,E50860,21066191,2100.88
E41593,E50860,21066192,506.17
E41593,E50860,21066194,1686.67
E41593,E50860,21066796,3455.00
E41593,E50860,21067667,61970.63
E41593,E50860,21067671,-19.56
E41593,E50860,21069275,608.12
E41593,E50860,21069495,1037.75
E41593,E50860,21073123,273.97
E41593,E50860,21075083,1530.55
E41593,E50860,21079585,285.00
E41593,E50860,21086713,1620.00
E41593,E50860,21086714,3653.50
E41593,E50860,21086717,6998.00
E41593,E50860,21093200,475.00
E41593,E50860,21114351,140.00
E41593,E50860,21117241,372.92
E41593,E50860,21120504,-0.02
E41593,E50860,21130329,33.00
E41593,E50860,21137489,2942.00
E41593,E50860,21137516,16533.94
E41593,E50860,21137524,8442.00
E41593,E50860,21137551,3058.00
E41593,E50860,21138046,-0.13
E41593,E50860,21139147,5693.63
E41593,E50860,21140123,4461.00
E41593,E50860,21140939,-0.02
E41593,E50860,21140982,1863.00
E41593,E50860,21141195,1474.96
E41593,E50860,21141222,1437.00
E41593,E50860,21141274,955.00
E41593,E50860,21141339,-0.10
E41593,E50860,21144773,226.98
E41593,E50860,21148264,310.96
E41593,E50860,21148364,501.96
E41593,E50860,21148865,767.50
E41593,E50860,21148868,-0.13
E41593,E50860,21149004,557.00
E41593,E50860,21150353,8874.00
E41593,E50860,21150627,2299.92
E41593,E50860,62050145,-3.95
E41593,E50860,62050146,-1.54
E41593,E50860,62072034,2920.09
E41593,E50860,63003094,-0.38
E41593,E50860,63003153,-0.71
E41593,E50860,64019106,377.75
E41593,E50860,64019107,1412.37
E41593,E50860,64019108,458.50
E41593,E50860,64019110,71.00
E41593,E50860,64019111,794.25
E41593,E50860,64019112,342.92
E41593,E50860,64028163,1372.59
E41593,E50860,64028164,3879.59
E41593,E50860,64028165,1478.67
E41593,E50860,65000867,-6.69
E41593,E50860,65001109,-0.67
E41593,E50860,65001488,-0.17
E41593,E50860,65001494,-0.08
E41593,E50860,65001954,-2.24
E41593,E50860,65001959,-3.35
E41593,E50860,65001961,-1.62
E41593,E50860,65001969,-0.25
E41593,E50860,65001970,-0.75
E41593,E50860,65001979,-0.44
E41593,E50860,65002014,-2.55
E41593,E50860,65002017,-3.42
E41593,E50860,65002175,-0.04
E41593,E50860,65002192,-0.15
E41593,E50860,65002250,-0.08
E41593,E50860,65002343,-0.13
E41593,E50860,65002377,-0.17
E41593,E50860,65002405,1992.66
E41593,E50860,65002542,-1.29
E41593,E50860,65002598,-0.04
E41593,E50860,65002635,-0.04
E41593,E50860,65002640,-10.56
E41593,E50860,65002641,-6.55
E41593,E50860,65002642,-19.00
E41593,E50860,65002840,1293.41
E41593,E50860,65002841,1629.98
E41593,E50860,65002849,3472.92
E41593,E50860,65002854,-1.24
E41593,E50860,65002856,1116.95
E41593,E50860,65002857,1480.32
E41593,E50860,65002862,-0.29
E41593,E50860,65002864,955.25
E41593,E50860,65002865,1192.29
E41593,E50860,65002881,-0.04
E41593,E50860,65002882,-0.01
E41593,E50860,65002980,-2.33
E41593,E50860,65002981,-0.25
E41593,E50860,65003236,21.99
E41593,E50860,65003238,21.99
E41593,E50860,65003263,1476.92
E41593,E50860,65003271,117.87
E41593,E50860,65003309,-0.64
E41593,E50860,65003451,1220.98
E41593,E50860,65004313,2949.99
E41593,E50860,65004320,3451.35
E41593,E50860,65004321,8926.81
E41593,E50860,65004330,2242.09
E41593,E50860,65004332,1944.01
E41593,E50860,65004335,1605.76
E41593,E50860,65004338,1887.67
E41593,E50860,65004403,-6.41
E41593,E50860,65004417,-3.88
E41593,E50860,65004487,-0.29
E41593,E50860,65004488,-0.20
E41593,E50860,65004502,6116.22
E41593,E50860,65004510,6768.64
E41593,E50860,65004578,295.82
E41593,E50860,65004643,-0.10
E41593,E50860,65004699,-0.67
E41593,E50860,65021257,-0.08
E41593,E50860,65021258,-0.25
E41593,E50860,65021259,-0.34
E41593,E50860,65021262,-0.13
E41593,E50860,65021265,-0.25
E41593,E50860,65021273,-0.04
E41593,E50860,65021709,-0.16
E41593,E50860,65021710,-0.41
E41593,E50860,65021712,-0.20
E41593,E50860,65021713,-0.43
E41593,E50860,65021714,-1.26
E41593,E50860,65023306,-0.03
E41593,E50860,65023435,-0.42
E41593,E50860,65023436,-0.97
E41593,E50860,65023711,-0.34
E41593,E50860,65023909,-0.17
E41593,E50860,65024637,-0.21
E41593,E50860,65024638,-0.21
E41593,E50860,65024639,-0.59
E41593,E50860,65024640,-0.04
E41593,E50860,65024682,-0.17
E41593,E50860,65024756,0.00
E41593,E50860,65024757,-0.24
E41593,E50860,65024857,2574.83
E41593,E50860,65024865,1983.00
E41593,E50860,65024878,1435.99
E41593,E50860,65024889,-1.30
E41593,E50860,65024943,-0.06
E41593,E50860,65024944,11.82
E41593,E50860,65024969,562.00
E41593,E50860,65025118,636.99
E41593,E50860,65025119,-0.14
E41593,E50860,65025120,-0.08
E41593,E50860,65025774,2327.98
E41593,E50860,65025778,2992.98
E41593,E50860,65025782,6362.00
E41593,E50860,65025786,9510.98
E41593,E50860,65028821,334.39
E41593,E50860,65028822,-0.17
E41593,E50860,65028944,3650.00
E41593,E50860,65028947,-0.08
E41593,E50860,65028979,-0.08
E41593,E50860,65028984,-0.50
E41593,E50860,65028987,-0.01
E41593,E50860,65036954,2708.00
E41593,E50860,65037070,563.99
E41593,E50860,65037071,848.99
E41593,E50860,65037072,719.85
E41593,E50860,65037076,509.00
E41593,E50860,65037077,993.97
E41593,E50860,65037088,717.75
E41593,E50860,65037089,1040.99
E41593,E50860,65037090,772.26
E41593,E50860,65038228,-0.13
E41593,E50860,65038236,818.95
E41593,E50860,65038237,589.59
E41593,E50860,65038238,3660.25
E41593,E50860,65038272,2.00
E41593,E50860,65038303,5538.00
E41593,E50860,65038304,1963.79
E41593,E50860,65038308,6411.50
E41593,E50860,65038309,1650.96
E41593,E50860,65039679,-0.08
E41593,E50860,65039717,-0.08
E41593,E50860,65039761,-0.75
E41593,E50860,65039762,-0.20
E41593,E50860,65039764,568.94
E41593,E50860,65039770,9282.94
E41593,E50860,65039772,3930.00
E41593,E50860,65039773,20498.75
E41590,E50866,20094079,349.94
E41590,E50866,20094740,-0.17
E41590,E50866,20209228,-0.04
E41590,E50866,20226140,11094.00
E41590,E50866,20228246,2499.08
E41590,E50866,20228256,946.00
E41590,E50866,20228257,2500.00
E41590,E50866,20229790,73.67
E41590,E50866,20229792,2176.67
E41590,E50866,20234480,-1.92
E41590,E50866,20248034,816.89
E41590,E50866,20249673,867.92
E41590,E50866,20270172,1147.92
E41590,E50866,20270174,1757.00
E41590,E50866,20272347,-0.38
E41590,E50866,20272688,3765.00
E41590,E50866,20272690,647.75
E41590,E50866,20272692,1316.00
E41590,E50866,20277449,285.96
E41590,E50866,20277838,149.79
E41590,E50866,20278034,411.61
E41590,E50866,20282697,621.82
E41590,E50866,20282699,524.00
E41590,E50866,20282702,894.50
E41590,E50866,20282705,965.42
E41590,E50866,20282707,742.67
E41590,E50866,20282710,948.81
E41590,E50866,20284832,2731.00
E41590,E50866,20284833,1406.00
E41590,E50866,20288006,237.50
E41590,E50866,20292810,167.96
E41590,E50866,20292816,268.96
E41590,E50866,20293278,1047.96
E41590,E50866,20293279,1279.92
E41590,E50866,20293280,837.42
E41590,E50866,20294810,395.50
E41590,E50866,20294813,885.75
E41590,E50866,20294814,1824.50
E41590,E50866,20302757,-0.33
E41590,E50866,21000763,99.00
E41590,E50866,21000765,5713.71
E41590,E50866,21000767,41.98
E41590,E50866,21000769,1407.67
E41590,E50866,21000771,27.00
E41590,E50866,21000773,991.58
E41590,E50866,21008977,40.00
E41590,E50866,21008979,2250.00
E41590,E50866,21009048,353.00
E41590,E50866,21010304,4273.75
E41590,E50866,21012580,124.00
E41590,E50866,21013579,1403.96
E41590,E50866,21013982,1501.79
E41590,E50866,21013983,6127.58
E41590,E50866,21013984,8232.17
E41590,E50866,21013987,911.71
E41590,E50866,21013989,553.79
E41590,E50866,21014046,6988.00
E41590,E50866,21018172,305.83
E41590,E50866,21018836,1672.92
E41590,E50866,21021063,1769.71
E41590,E50866,21021066,2478.88
E41590,E50866,21024222,142.00
E41590,E50866,21025556,332.00
E41590,E50866,21030915,1042.00
E41590,E50866,21038550,171.00
E41590,E50866,21039110,788.00
E41590,E50866,21039111,453.92
E41590,E50866,21039113,1066.00
E41590,E50866,21039114,152.00
E41590,E50866,21039115,352.00
E41590,E50866,21039792,159.00
E41590,E50866,21041422,52.83
E41590,E50866,21041821,873.00
E41590,E50866,21045983,1812.88
E41590,E50866,21054827,3137.00
E41590,E50866,21054829,3202.00
E41590,E50866,21056565,1829.50
E41590,E50866,21058471,2325.67
E41590,E50866,21063284,662.84
E41590,E50866,21063286,40.42
E41590,E50866,21069275,1173.83
E41590,E50866,21069495,1665.00
E41590,E50866,21073123,385.94
E41590,E50866,21075083,5339.78
E41590,E50866,21079585,1739.50
E41590,E50866,21093200,884.00
E41590,E50866,21114351,237.00
E41590,E50866,21117241,325.00
E41590,E50866,21130329,26.50
E41590,E50866,21137489,440.00
E41590,E50866,21137516,1040.00
E41590,E50866,21137551,1150.00
E41590,E50866,21139147,264.00
E41590,E50866,21140982,737.00
E41590,E50866,21141195,679.00
E41590,E50866,21141222,722.00
E41590,E50866,21141274,432.00
E41590,E50866,21141321,288.00
E41590,E50866,21148865,187.00
E41590,E50866,21150627,960.00
E41590,E50866,62072034,4203.92
E41590,E50866,65002405,-0.04
E41590,E50866,65002849,1374.00
E41590,E50866,65002862,-0.04
E41590,E50866,65002864,549.00
E41590,E50866,65002865,600.96
E41590,E50866,65003236,51.83
E41590,E50866,65003238,51.83
E41590,E50866,65003263,586.88
E41590,E50866,65003271,148.96
E41590,E50866,65003451,522.95
E41590,E50866,65004174,1819.00
E41590,E50866,65004201,-1.00
E41590,E50866,65021273,-0.71
E41590,E50866,65021711,-0.01
E41590,E50866,65024638,-0.04
E41590,E50866,65024639,-0.13
E41590,E50866,65024857,1152.00
E41590,E50866,65024865,1012.75
E41590,E50866,65024878,105.00
E41590,E50866,65024966,339.42
E41590,E50866,65024969,442.88
E41590,E50866,65028987,-0.01
E41590,E50866,65037070,416.94
E41590,E50866,65037088,546.00
E41590,E50866,65038304,93.96
E41590,E50866,65038308,3047.58
E41590,E50866,65038309,860.92
