area_code,customer_code,child_sku_code,gsv
E41592,E50879,21019432,-36.286
E41592,E50879,21019433,322.826
E41592,E50879,21019617,-3.625
E41592,E50879,21021063,4491.373
E41592,E50879,21021066,3858.541
E41592,E50879,21024222,881.138
E41592,E50879,21025554,1286.819
E41592,E50879,21025556,321.705
E41592,E50879,21026412,1216.208
E41592,E50879,21029749,1811.833
E41592,E50879,21029753,3059.907
E41592,E50879,21029754,2411.907
E41592,E50879,21029755,959.939
E41592,E50879,21030915,996
E41592,E50879,21031404,388.175
E41592,E50879,21031406,428.813
E41592,E50879,21031412,156.903
E41592,E50879,21038550,134.749
E41592,E50879,21039096,1775.821
E41592,E50879,21039098,382.537
E41592,E50879,21039110,450.584
E41592,E50879,21039111,241.416
E41592,E50879,21039113,434.167
E41592,E50879,21039114,55
E41592,E50879,21039115,57
E41592,E50879,21039792,15
E41592,E50879,21041422,57.167
E41592,E50879,21041821,2288.584
E41592,E50879,21045982,36
E41592,E50879,21045983,1713.875
E41592,E50879,21051980,2990.976
E41592,E50879,21051984,1414.613
E41592,E50879,21054827,469.083
E41592,E50879,21054829,456.751
E41592,E50879,21056565,163
E41592,E50879,21058471,2245.251
E41592,E50879,21061779,5615.062
E41592,E50879,21063284,3266.709
E41592,E50879,21063286,135.5
E41592,E50879,21066191,975.594
E41592,E50879,21067671,11559.143
E41592,E50879,21069275,1043.624
E41592,E50879,21073123,789.86
E41592,E50879,21075083,1535.277
E41592,E50879,21079585,284.667
E41592,E50879,21086713,2386.394
E41592,E50879,21086714,3376.377
E41592,E50879,21086717,5297.146
E41592,E50879,21093200,580.875
E41592,E50879,21114351,802
E41592,E50879,21117241,958
E41592,E50879,21120503,258
E41592,E50879,21120504,497
E41592,E50879,21120505,249
E41592,E50879,21120506,292
E41592,E50879,21130329,29.5
E41592,E50879,21137489,5211.5
E41592,E50879,21137516,17570
E41592,E50879,21137524,10788.598
E41592,E50879,21137551,4776.778
E41592,E50879,21138046,1849.776
E41592,E50879,21139147,5220
E41592,E50879,21140939,3623.917
E41592,E50879,21140941,2651.219
E41592,E50879,21140942,1691.483
E41592,E50879,21140982,1092
E41592,E50879,21141195,1007.958
E41592,E50879,21141222,863.5
E41592,E50879,21141274,485.958
E41592,E50879,21141321,956
E41592,E50879,21141339,-0.033
E41592,E50879,21144773,1620.292
E41592,E50879,21148264,1358
E41592,E50879,21148364,2314.966
E41592,E50879,21148865,280
E41592,E50879,21148868,8127.595
E41592,E50879,21148869,5248.867
E41592,E50879,21148870,4738.908
E41592,E50879,21149004,1562
E41592,E50879,21150627,952.292
E41592,E50879,31100001,-0.125
E41592,E50879,62050145,-1.778
E41592,E50879,62072034,7552.168
E41592,E50879,63003094,-0.416
E41592,E50879,63003153,-0.375
E41592,E50879,64019106,360.787
E41592,E50879,64019107,496.659
E41592,E50879,64019108,274.243
E41592,E50879,64019110,-11.499
E41592,E50879,64019111,-4.584
E41592,E50879,64019112,-6.584
E41592,E50879,65000944,-0.01
E41592,E50879,65001055,-0.115
E41592,E50879,65001474,-0.146
E41592,E50879,65001488,-0.042
E41592,E50879,65001494,-0.167
E41592,E50879,65001954,-10.162
E41592,E50879,65001959,-5.488
E41592,E50879,65001961,-6.135
E41592,E50879,65001979,-0.041
E41592,E50879,65002017,-0.083
E41592,E50879,65002175,0.75
E41592,E50879,65002377,-0.667
E41592,E50879,65002388,-0.083
E41592,E50879,65002405,-0.626
E41592,E50879,65002422,-4.97
E41592,E50879,65002542,-1.115
E41592,E50879,65002576,-0.292
E41592,E50879,65002635,-0.938
E41592,E50879,65002640,-1.016
E41592,E50879,65002641,-1.067
E41592,E50879,65002642,-1.2
E41592,E50879,65002661,-0.024
E41592,E50879,65002840,5742.068
E41592,E50879,65002841,7591.655
E41592,E50879,65002849,2498.958
E41592,E50879,65002854,-42.236
E41592,E50879,65002856,2822.247
E41592,E50879,65002857,2819.462
E41592,E50879,65002862,-6.374
E41592,E50879,65002864,628.875
E41592,E50879,65002865,750.376
E41592,E50879,65002880,-4.822
E41592,E50879,65003236,165.5
E41592,E50879,65003238,165.5
E41592,E50879,65003263,842.416
E41592,E50879,65003271,40
E41592,E50879,65003451,2844.571
E41592,E50879,65004174,5016.458
E41592,E50879,65004201,-4.232
E41592,E50879,65004313,-0.167
E41592,E50879,65004320,1373.856
E41592,E50879,65004330,788.672
E41592,E50879,65004332,797.501
E41592,E50879,65004335,526.419
E41592,E50879,65004338,557.008
E41592,E50879,65004403,-0.233
E41592,E50879,65004417,-0.234
E41592,E50879,65004487,-0.347
E41592,E50879,65004502,2163.862
E41592,E50879,65004510,1140.87
E41592,E50879,65021257,2
E41592,E50879,65021258,-0.042
E41592,E50879,65021259,-1.166
E41592,E50879,65021262,0.042
E41592,E50879,65021265,1.958
E41592,E50879,65021273,1
E41592,E50879,65021285,4.833
E41592,E50879,65021322,1
E41592,E50879,65021394,2.833
E41592,E50879,65021710,-0.403
E41592,E50879,65021711,-0.444
E41592,E50879,65021712,-0.479
E41592,E50879,65021713,0.611
E41592,E50879,65021714,-0.334
E41592,E50879,65023435,-0.306
E41592,E50879,65023436,-0.181
E41592,E50879,65023512,-0.174
E41592,E50879,65023648,2.5
E41592,E50879,65023649,3.917
E41592,E50879,65023711,1
E41592,E50879,65023802,-0.667
E41592,E50879,65023849,-0.583
E41592,E50879,65023854,1
E41592,E50879,65023855,4
E41592,E50879,65023909,1
E41592,E50879,65024637,3.708
E41592,E50879,65024638,2.75
E41592,E50879,65024639,3.75
E41592,E50879,65024640,4
E41592,E50879,65024682,1.75
E41592,E50879,65024757,-0.028
E41592,E50879,65024857,9542.002
E41592,E50879,65024865,5385.333
E41592,E50879,65024878,2.875
E41592,E50879,65024889,2906.974
E41592,E50879,65024891,2962.961
E41592,E50879,65024943,-17.964
E41592,E50879,65024944,1091.835
E41592,E50879,65024966,304.501
E41592,E50879,65024969,966.747
E41592,E50879,65025312,-1.028
E41592,E50879,65025313,-0.069
E41592,E50879,65026018,921.527
E41592,E50879,65026019,4882.306
E41592,E50879,65026034,9.584
E41592,E50879,65028821,2316.184
E41592,E50879,65028976,-2.5
E41592,E50879,65028979,-9.582
E41592,E50879,65028982,-0.5
E41592,E50879,65037070,2244.562
E41592,E50879,65037071,-0.25
E41592,E50879,65037072,-0.333
E41592,E50879,65037076,1827.744
E41592,E50879,65037077,0.931
E41592,E50879,65037078,0.792
E41592,E50879,65037088,2462.2
E41592,E50879,65037089,0.667
E41592,E50879,65037090,209.597
E41592,E50879,65037237,-0.291
E41592,E50879,65038225,-0.021
E41592,E50879,65038226,-0.042
E41592,E50879,65038236,220.953
E41592,E50879,65038237,-3.332
E41592,E50879,65038272,3427.896
E41592,E50879,65038273,1494.519
E41592,E50879,65038303,7
E41592,E50879,65038304,5.709
E41592,E50879,65038308,16453.166
E41592,E50879,65038309,5813.917
E41592,E50879,65039679,7
E41592,E50879,65039717,9
E41592,E50879,65039761,2075.976
E41592,E50879,65039762,1780.445
E41592,E50879,65039764,3398.506
E41593,E50860,20062881,-0.503
E41593,E50860,20065734,-2.903
E41593,E50860,20065735,-8.224
E41593,E50860,20070518,-0.21
E41593,E50860,20070841,-6.511
E41593,E50860,20070842,-14.595
E41593,E50860,20071069,-6.999
E41593,E50860,20071076,-17.232
E41593,E50860,20073032,-0.126
E41593,E50860,20088420,-0.388
E41593,E50860,20091933,-2.058
E41593,E50860,20094079,651.624
E41593,E50860,20094738,-0.843
E41593,E50860,20094740,-3.268
E41593,E50860,20094744,-6.215
E41593,E50860,20100107,-0.083
E41593,E50860,20100109,-0.167
E41593,E50860,20102800,-0.92
E41593,E50860,20102802,-0.042
E41593,E50860,20103992,-0.21
E41593,E50860,20209224,-2.387
E41593,E50860,20209228,-2.928
E41593,E50860,20209476,-5.397
E41593,E50860,20210926,-0.547
E41593,E50860,20226140,11627.068
E41593,E50860,20228246,4966.57
E41593,E50860,20228248,549.664
E41593,E50860,20228249,2421.374
E41593,E50860,20228256,1357.414
E41593,E50860,20228257,3298
E41593,E50860,20229790,7.917
E41593,E50860,20229792,221
E41593,E50860,20234480,-0.834
E41593,E50860,20237416,-0.042
E41593,E50860,20248034,1068.383
E41593,E50860,20249673,860
E41593,E50860,20269563,-0.294
E41593,E50860,20270172,775
E41593,E50860,20270174,780
E41593,E50860,20272347,3054.324
E41593,E50860,20272675,3994
E41593,E50860,20272685,2630
E41593,E50860,20275027,-0.063
E41593,E50860,20275030,-0.208
E41593,E50860,20275568,-0.25
E41593,E50860,20277213,-0.222
E41593,E50860,20277219,452.832
E41593,E50860,20277449,144.333
E41593,E50860,20277836,1540
E41593,E50860,20277838,1644.446
E41593,E50860,20278034,1641.046
E41593,E50860,20282702,-1
E41593,E50860,20284821,-0.042
E41593,E50860,20284832,27500.876
E41593,E50860,20284833,7595.252
E41593,E50860,20288006,125.168
E41593,E50860,20292808,-0.189
E41593,E50860,20292810,207.44
E41593,E50860,20292814,-1.126
E41593,E50860,20292816,154.539
E41593,E50860,20293277,710.748
E41593,E50860,20293278,824.916
E41593,E50860,20293279,803.583
E41593,E50860,20293280,674.832
E41593,E50860,20294810,223
E41593,E50860,20294813,539
E41593,E50860,20294814,1160.917
E41593,E50860,20302747,-7.346
E41593,E50860,20302757,-6.684
E41593,E50860,20302759,-0.462
E41593,E50860,20303257,-3.331
E41593,E50860,20304736,8842.096
E41593,E50860,20304739,3744.459
E41593,E50860,21000763,43.521
E41593,E50860,21000765,8391.206
E41593,E50860,21000767,-0.021
E41593,E50860,21000769,3542.707
E41593,E50860,21000771,-0.125
E41593,E50860,21000773,2668.708
E41593,E50860,21001515,470.052
E41593,E50860,21002844,2584.054
E41593,E50860,21008977,1329.171
E41593,E50860,21008979,4693.576
E41593,E50860,21009048,2575.579
E41593,E50860,21010304,1105.252
E41593,E50860,21012580,3284
E41593,E50860,21013983,4483.664
E41593,E50860,21013984,2167
E41593,E50860,21013987,621.041
E41593,E50860,21013989,723.958
E41593,E50860,21015691,1416.58
E41593,E50860,21018170,-0.25
E41593,E50860,21018172,152.917
E41593,E50860,21018836,1529.171
E41593,E50860,21019617,1052.519
E41593,E50860,21021063,2699
E41593,E50860,21021066,2817
E41593,E50860,21024222,467.525
E41593,E50860,21025554,703.854
E41593,E50860,21025556,608.958
E41593,E50860,21025600,17146.979
E41593,E50860,21026412,1450.833
E41593,E50860,21029749,-0.192
E41593,E50860,21029753,-0.86
E41593,E50860,21029754,-0.441
E41593,E50860,21029755,-0.357
E41593,E50860,21029817,32813
E41593,E50860,21029818,19372.979
E41593,E50860,21029819,10041
E41593,E50860,21030914,227
E41593,E50860,21030915,4148
E41593,E50860,21031404,9659.993
E41593,E50860,21031405,6075.685
E41593,E50860,21031406,6408.259
E41593,E50860,21031407,4222.166
E41593,E50860,21031411,3989.97
E41593,E50860,21031412,5083.747
E41593,E50860,21038550,175.584
E41593,E50860,21039096,2605.244
E41593,E50860,21039097,2164.423
E41593,E50860,21039098,75275.314
E41593,E50860,21039110,459
E41593,E50860,21039111,246
E41593,E50860,21039113,457
E41593,E50860,21039114,64
E41593,E50860,21039115,136
E41593,E50860,21039792,28.5
E41593,E50860,21041422,80.834
E41593,E50860,21042818,1815.917
E41593,E50860,21045982,25.972
E41593,E50860,21045983,2306.207
E41593,E50860,21050313,356.998
E41593,E50860,21051980,7111.957
E41593,E50860,21051984,2496.273
E41593,E50860,21051988,10161.467
E41593,E50860,21051992,4419.476
E41593,E50860,21053693,1158
E41593,E50860,21054827,1414.834
E41593,E50860,21054829,1040.917
E41593,E50860,21056565,454
E41593,E50860,21057166,1653
E41593,E50860,21057173,4116
E41593,E50860,21057176,2049
E41593,E50860,21057179,1420
E41593,E50860,21058471,669.834
E41593,E50860,21059664,510
E41593,E50860,21061779,2136.888
E41593,E50860,21063284,1158
E41593,E50860,21063286,386.585
E41593,E50860,21066191,2100.883
E41593,E50860,21066192,506.168
E41593,E50860,21066194,1686.67
E41593,E50860,21066796,3455
E41593,E50860,21067667,61970.625
E41593,E50860,21067671,-19.56
E41593,E50860,21069275,608.122
E41593,E50860,21069495,1037.751
E41593,E50860,21073123,273.972
E41593,E50860,21075083,1530.553
E41593,E50860,21079585,285
E41593,E50860,21086713,1620
E41593,E50860,21086714,3653.5
E41593,E50860,21086717,6998
E41593,E50860,21093200,475
E41593,E50860,21114351,140
E41593,E50860,21117241,372.917
E41593,E50860,21120504,-0.017
E41593,E50860,21130329,33
E41593,E50860,21137489,2942
E41593,E50860,21137516,16533.944
E41593,E50860,21137524,8442
E41593,E50860,21137551,3058
E41593,E50860,21138046,-0.125
E41593,E50860,21139147,5693.626
E41593,E50860,21140123,4461
E41593,E50860,21140939,-0.021
E41593,E50860,21140982,1863
E41593,E50860,21141195,1474.958
E41593,E50860,21141222,1437
E41593,E50860,21141274,955
E41593,E50860,21141339,-0.103
E41593,E50860,21144773,226.979
E41593,E50860,21148264,310.958
E41593,E50860,21148364,501.958
E41593,E50860,21148865,767.497
E41593,E50860,21148868,-0.125
E41593,E50860,21149004,557
E41593,E50860,21150353,8874
E41593,E50860,21150627,2299.917
E41593,E50860,62050145,-3.954
E41593,E50860,62050146,-1.544
E41593,E50860,62072034,2920.089
E41593,E50860,63003094,-0.376
E41593,E50860,63003153,-0.714
E41593,E50860,64019106,377.745
